Date,Close
2018-01-05,186.85
2018-01-12,179.37
2018-01-19,181.29
2018-01-26,190
2018-02-02,190.28
2018-02-09,176.11
2018-02-16,177.36
2018-02-23,183.29
2018-03-02,176.62
2018-03-09,185.23
2018-03-16,185.09
2018-03-23,159.39
2018-03-29,159.79
2018-04-06,157.2
2018-04-13,164.52
2018-04-20,166.28
2018-04-27,173.59
2018-05-04,176.61
2018-05-11,186.99
2018-05-18,182.68
2018-05-25,184.92
2018-06-01,193.99
2018-06-08,189.1
2018-06-15,195.85
2018-06-22,201.74
2018-06-29,194.32
2018-07-06,203.23
2018-07-13,207.32
2018-07-20,209.94
2018-07-27,174.89
2018-08-03,177.78
2018-08-10,180.26
2018-08-17,173.8
2018-08-24,174.65
2018-08-31,175.73
2018-09-07,163.04
2018-09-14,162.32
2018-09-21,162.93
2018-09-28,164.46
2018-10-05,157.33
2018-10-12,153.74
2018-10-19,154.05
2018-10-26,145.37
2018-11-02,150.35
2018-11-09,144.96
2018-11-16,139.53
2018-11-23,131.73
2018-11-30,140.61
2018-12-07,137.42
2018-12-14,144.06
2018-12-21,124.95
2018-12-28,133.2
2019-01-04,137.95
2019-01-11,143.8
2019-01-18,150.04
2019-01-25,149.01
2019-02-01,165.71
2019-02-08,167.33
2019-02-15,162.5
2019-02-22,161.89
2019-03-01,162.28
2019-03-08,169.6
2019-03-15,165.98
2019-03-22,164.34
2019-03-29,166.69
2019-04-05,175.72
2019-04-12,179.1
2019-04-18,178.28
2019-04-26,191.49
2019-05-03,195.47
2019-05-10,188.34
2019-05-17,185.3
2019-05-24,181.06
2019-05-31,177.47
2019-06-07,173.35
2019-06-14,181.33
2019-06-21,191.14
2019-06-28,193
2019-07-05,196.4
2019-07-12,204.87
2019-07-19,198.36
2019-07-26,199.75
2019-08-02,189.02
2019-08-09,187.85
2019-08-16,183.7
2019-08-23,177.75
2019-08-30,185.67
2019-09-06,187.49
2019-09-13,187.19
2019-09-20,189.93
2019-09-27,177.1
2019-10-04,180.45
2019-10-11,184.19
2019-10-18,185.85
2019-10-25,187.89
2019-11-01,193.62
2019-11-08,190.84
2019-11-15,195.1
2019-11-22,198.82
2019-11-29,201.64
2019-12-06,201.05
2019-12-13,194.11
2019-12-20,206.3
2019-12-27,208.1
2020-01-03,208.67
2020-01-10,218.06
2020-01-17,222.14
2020-01-24,217.94
2020-01-31,201.91
2020-02-07,212.33
2020-02-14,214.18
2020-02-21,210.18
2020-02-28,192.47
2020-03-06,181.09
2020-03-13,170.28
2020-03-20,149.73
2020-03-27,156.79
2020-04-03,154.18
2020-04-09,175.19
2020-04-17,179.24
2020-04-24,190.07
2020-05-01,202.27
2020-05-08,212.35
2020-05-15,210.88
2020-05-22,234.91
2020-05-29,225.09
2020-06-05,230.77
2020-06-12,228.58
2020-06-19,238.79
2020-06-26,216.08
2020-07-02,233.42
2020-07-10,245.07
2020-07-17,242.03
2020-07-24,230.71
2020-07-31,253.67
2020-08-07,268.44
2020-08-14,261.24
2020-08-21,267.01
2020-08-28,293.66
2020-09-04,282.73
2020-09-11,266.61
2020-09-18,252.53
2020-09-25,254.82
2020-10-02,259.94
2020-10-09,264.45
2020-10-16,265.93
2020-10-23,284.79
2020-10-30,263.11
2020-11-06,293.41
2020-11-13,276.95
2020-11-20,269.7
2020-11-27,277.81
2020-12-04,279.7
2020-12-11,273.55
2020-12-18,276.4
2020-12-24,267.4
2020-12-31,273.16
2021-01-08,267.57
2021-01-15,251.36
2021-01-22,274.5
2021-01-29,258.33
2021-02-05,268.1
2021-02-12,270.5
2021-02-19,261.56
2021-02-26,257.62
2021-03-05,264.28
2021-03-12,268.4
2021-03-19,290.11
2021-03-26,283.02
2021-04-01,298.66
2021-04-09,312.46
2021-04-16,306.18
2021-04-23,301.13
2021-04-30,325.08
2021-05-07,319.08
2021-05-14,315.94
2021-05-21,316.23
2021-05-28,328.73
2021-06-04,330.35
2021-06-11,331.26
2021-06-18,329.66
2021-06-25,341.37
2021-07-02,354.7
2021-07-09,350.42
2021-07-16,341.16
2021-07-23,369.79
2021-07-30,356.3
2021-08-06,363.51
2021-08-13,363.18
2021-08-20,359.37
2021-08-27,372.63
2021-09-03,376.26
2021-09-10,378.69
2021-09-17,364.72
2021-09-24,352.96
2021-10-01,343.01
2021-10-08,330.05
2021-10-15,324.76
2021-10-22,324.61
2021-10-29,323.57
2021-11-05,341.13
2021-11-12,340.89
2021-11-19,345.3
2021-11-26,333.12
2021-12-03,306.84
2021-12-10,329.75
2021-12-17,333.79
2021-12-23,335.24
2021-12-31,336.35
2022-01-07,331.79
2022-01-14,331.9
2022-01-21,303.17
2022-01-28,301.71
2022-02-04,237.09
2022-02-11,219.55
2022-02-18,206.16
2022-02-25,210.48
2022-03-04,200.06
2022-03-11,187.61
2022-03-18,216.49
2022-03-25,221.82
2022-04-01,224.85
2022-04-08,222.33